,MonthPE,Date,Daily_Temp,Daily_Precip,Daily_Humidity,Daily_Pressure,Daily_WindDir,Daily_WindSpeed,Daily_DNI,Daily_DHI,Daily_radiation
2021-05-28,5,2021-05-28,13.333333333333334,18.333333333333332,80.2,1011.8266666666667,246.2,4.846666666666667,490.6666666666667,136.13333333333333,520.2
2021-05-29,5,2021-05-29,12.113333333333333,17.64,79.53333333333333,1009.2066666666666,250.13333333333333,4.933333333333334,290.2,242.86666666666667,436.26666666666665
2021-05-30,5,2021-05-30,13.373333333333335,18.4,73.13333333333334,1007.513333333333,239.33333333333334,3.8599999999999994,517.7333333333333,137.33333333333334,538.8
2021-05-31,5,2021-05-31,15.3,17.06,65.33333333333333,1006.6666666666666,238.33333333333334,3.52,690.5333333333333,91.53333333333333,574.8
2021-06-01,6,2021-06-01,15.16,19.546666666666667,70.33333333333333,1008.2866666666666,239.8,4.513333333333334,591.6666666666666,144.06666666666666,545.6
2021-06-02,6,2021-06-02,13.72,19.560000000000002,77.6,1007.7466666666667,240.73333333333332,4.4,425.73333333333335,158.6,507.53333333333336
2021-06-03,6,2021-06-03,13.993333333333334,19.493333333333332,76.06666666666666,1005.8133333333334,234.0,4.2733333333333325,419.3333333333333,139.66666666666666,501.2
2021-06-04,6,2021-06-04,13.826666666666663,17.946666666666665,78.4,1007.2533333333333,240.4,4.826666666666666,498.6666666666667,143.46666666666667,517.0666666666667
2021-06-05,6,2021-06-05,13.475,13.368750000000002,72.8125,1007.95625,232.3125,4.44375,593.4375,110.8125,532.4375
2021-06-06,6,2021-06-06,13.693750000000001,13.975000000000001,70.75,1005.15625,231.125,4.475,650.875,84.3125,545.6875
2021-06-07,6,2021-06-07,13.36875,13.887499999999998,69.375,1005.8750000000001,277.875,7.1000000000000005,699.5625,69.0625,551.875
2021-06-08,6,2021-06-08,12.91875,12.931250000000002,71.0625,1010.5124999999997,265.125,6.30625,674.6875,79.375,552.6875
2021-06-09,6,2021-06-09,12.8875,11.25,73.0625,1014.4687499999999,265.9375,5.475,692.75,73.5625,556.4375
2021-06-10,6,2021-06-10,13.118750000000002,10.956249999999999,72.125,1017.8562499999999,269.625,4.75,706.0625,73.4375,558.125
2021-06-11,6,2021-06-11,14.149999999999999,19.10625,68.6875,1014.3562499999999,262.6875,3.875,661.1875,80.5,540.6875
2021-06-12,6,2021-06-12,16.5375,32.35625,77.8125,1010.4062500000001,271.875,3.1312499999999996,523.4375,103.4375,500.125
2021-06-13,6,2021-06-13,16.54375,26.537499999999994,83.375,1008.5062499999999,255.3125,3.90625,561.0625,96.9375,518.9375
2021-06-14,6,2021-06-14,16.63125,24.918750000000003,80.125,1011.325,259.5,4.3125,533.75,106.875,513.0625
2021-06-15,6,2021-06-15,16.1,12.575000000000001,66.8125,1013.66875,282.8125,4.856249999999999,697.4375,69.5,556.75
2021-06-16,6,2021-06-16,17.468750000000004,10.737499999999999,58.125,1010.75,277.3125,3.4812500000000006,690.8125,86.1875,559.3125
2021-06-17,6,2021-06-17,18.4875,13.606250000000001,55.125,1005.0500000000002,266.0,3.1062499999999997,617.25,107.0,544.1875
2021-06-18,6,2021-06-18,18.175,13.79375,57.3125,1001.8000000000001,247.0625,3.2375,624.5625,100.375,545.5
2021-06-19,6,2021-06-19,16.475,13.69375,68.0,1001.9749999999999,236.9375,4.4125000000000005,631.9375,97.0,547.25
2021-06-20,6,2021-06-20,15.775,14.075000000000001,72.5,1004.0,242.5625,4.1,450.875,127.5625,502.9375
2021-06-21,6,2021-06-21,15.68,15.57333333333333,73.53333333333333,1007.4200000000001,239.73333333333332,4.76,414.06666666666666,164.0,522.2666666666667
2021-06-22,6,2021-06-22,16.38,19.59333333333333,75.0,1007.5466666666667,226.26666666666668,4.466666666666667,400.6,163.46666666666667,480.6666666666667
2021-06-23,6,2021-06-23,16.566666666666666,20.73333333333333,72.93333333333334,1007.4200000000001,243.53333333333333,4.053333333333333,487.46666666666664,153.6,515.8666666666667
2021-06-24,6,2021-06-24,16.080000000000002,19.026666666666667,75.66666666666667,1010.36,254.4,4.1466666666666665,518.2,126.2,540.0666666666667
2021-06-25,6,2021-06-25,15.546666666666669,18.066666666666666,78.8,1010.66,254.53333333333333,4.253333333333334,387.53333333333336,151.46666666666667,440.0
2021-06-26,6,2021-06-26,15.713333333333331,22.80666666666666,80.33333333333333,1008.7000000000002,256.73333333333335,4.553333333333333,423.6666666666667,157.13333333333333,520.2
2021-06-27,6,2021-06-27,15.726666666666668,20.933333333333334,80.66666666666667,1005.48,255.46666666666667,4.826666666666666,215.13333333333333,230.33333333333334,398.8666666666667
2021-06-28,6,2021-06-28,16.046666666666667,17.346666666666668,80.86666666666666,1004.3266666666666,260.2,5.0,112.46666666666667,280.53333333333336,382.2
2021-06-29,6,2021-06-29,15.9,19.080000000000002,81.2,1004.1799999999998,255.66666666666666,4.8066666666666675,366.26666666666665,209.8,499.73333333333335
2021-06-30,6,2021-06-30,15.306666666666668,20.52,84.2,1005.6466666666668,235.06666666666666,5.226666666666666,170.2,222.66666666666666,311.73333333333335
2021-07-01,7,2021-07-01,15.653333333333332,20.886666666666663,83.2,1007.7066666666667,228.33333333333334,5.080000000000001,165.26666666666668,200.86666666666667,353.0
2021-07-02,7,2021-07-02,16.02,19.259999999999998,79.93333333333334,1007.6200000000001,232.8,4.406666666666666,376.6,170.46666666666667,490.0
2021-07-03,7,2021-07-03,15.866666666666667,18.34,78.33333333333333,1008.2266666666666,245.53333333333333,4.193333333333333,381.4,187.93333333333334,501.1333333333333
2021-07-04,7,2021-07-04,16.06,19.706666666666667,76.46666666666667,1009.4866666666668,239.06666666666666,4.42,449.6,142.6,524.6666666666666
2021-07-05,7,2021-07-05,15.893333333333334,14.186666666666667,76.2,1010.0933333333331,246.46666666666667,4.433333333333334,493.93333333333334,145.0,543.6666666666666
2021-07-06,7,2021-07-06,15.373333333333335,15.120000000000001,77.53333333333333,1010.9733333333332,260.4,5.359999999999999,287.2,203.73333333333332,452.93333333333334
2021-07-07,7,2021-07-07,14.886666666666665,11.293333333333331,79.0,1009.16,261.4,5.373333333333334,338.6,200.73333333333332,453.2
2021-07-08,7,2021-07-08,15.333333333333332,10.526666666666667,72.6,1005.82,245.06666666666666,3.6799999999999997,642.3333333333334,90.33333333333333,573.0
2021-07-09,7,2021-07-09,17.386666666666667,24.113333333333333,63.4,1006.3333333333333,248.8,3.3333333333333335,686.2666666666667,99.53333333333333,564.5333333333333
2021-07-10,7,2021-07-10,16.386666666666667,27.673333333333336,66.8,1008.1666666666667,246.66666666666666,3.3600000000000003,637.7333333333333,103.93333333333334,559.0
2021-07-11,7,2021-07-11,14.973333333333334,21.040000000000003,73.33333333333333,1007.4133333333334,245.4,4.026666666666667,311.06666666666666,228.33333333333334,449.1333333333333
2021-07-12,7,2021-07-12,13.753333333333332,20.33333333333333,80.13333333333334,1007.4600000000002,249.13333333333333,4.906666666666668,47.86666666666667,313.73333333333335,348.6666666666667
2021-07-13,7,2021-07-13,13.42,16.666666666666668,80.8,1007.5533333333332,241.33333333333334,5.1466666666666665,41.4,271.2,308.2
2021-07-14,7,2021-07-14,14.513333333333332,13.573333333333334,76.66666666666667,1008.1466666666666,227.13333333333333,4.773333333333334,364.73333333333335,182.8,499.3333333333333
2021-07-15,7,2021-07-15,14.2,12.386666666666667,78.13333333333334,1009.6599999999999,237.4,4.773333333333334,243.6,246.06666666666666,442.06666666666666
2021-07-16,7,2021-07-16,14.313333333333334,13.286666666666665,76.46666666666667,1009.0599999999998,235.26666666666668,4.2333333333333325,450.3333333333333,143.93333333333334,523.2
2021-07-17,7,2021-07-17,15.733333333333336,14.566666666666668,72.33333333333333,1008.0933333333334,232.4,3.54,575.8666666666667,110.2,554.0666666666667
2021-07-18,7,2021-07-18,16.279999999999998,16.62,71.26666666666667,1009.0799999999999,239.8,3.773333333333333,658.9333333333333,108.86666666666666,564.4666666666667
2021-07-19,7,2021-07-19,16.7,26.566666666666663,68.8,1010.5733333333333,237.93333333333334,3.5733333333333333,546.9333333333333,128.53333333333333,535.4666666666667
2021-07-20,7,2021-07-20,14.626666666666665,18.38,78.2,1011.7266666666667,246.66666666666666,4.773333333333334,261.8,214.2,431.2
2021-07-21,7,2021-07-21,14.646666666666668,12.386666666666663,76.46666666666667,1009.3199999999999,247.2,4.593333333333334,579.4666666666667,113.33333333333333,549.6666666666666
2021-07-22,7,2021-07-22,14.346666666666666,10.12,75.73333333333333,1008.7466666666667,242.6,4.706666666666667,736.2,77.2,578.6
2021-07-23,7,2021-07-23,15.313333333333333,8.593333333333332,71.0,1010.3733333333333,231.33333333333334,4.24,727.8666666666667,83.26666666666667,579.6
2021-07-24,7,2021-07-24,15.846666666666668,13.686666666666667,70.53333333333333,1010.2,238.66666666666666,4.266666666666667,501.6666666666667,134.2,524.6
2021-07-25,7,2021-07-25,15.926666666666668,22.64666666666667,71.2,1008.3933333333333,244.8,4.08,445.2,153.06666666666666,500.53333333333336
2021-07-26,7,2021-07-26,16.119999999999997,30.033333333333335,73.33333333333333,1007.2800000000001,241.66666666666666,4.313333333333333,90.0,280.4,350.0
2021-07-27,7,2021-07-27,16.92,30.853333333333335,72.46666666666667,1009.4266666666665,256.8666666666667,3.593333333333334,310.2,158.26666666666668,431.93333333333334
2021-07-28,7,2021-07-28,17.326666666666668,27.999999999999996,73.6,1011.0133333333334,252.53333333333333,3.2800000000000007,549.5333333333333,129.26666666666668,522.4666666666667
2021-07-29,7,2021-07-29,17.246666666666666,30.47333333333334,75.13333333333334,1009.4133333333334,245.6,3.6799999999999997,412.1333333333333,167.0,487.0
2021-07-30,7,2021-07-30,17.1,25.88,72.66666666666667,1007.8799999999999,244.86666666666667,4.093333333333334,305.2,193.46666666666667,450.1333333333333
2021-07-31,7,2021-07-31,16.946666666666665,26.92,75.6,1010.3666666666667,241.93333333333334,4.959999999999999,408.93333333333334,156.06666666666666,491.46666666666664
2021-08-01,8,2021-08-01,16.62,19.473333333333336,74.73333333333333,1012.1866666666667,248.06666666666666,4.426666666666666,456.8,132.4,501.53333333333336
2021-08-02,8,2021-08-02,16.653333333333332,13.400000000000002,71.53333333333333,1013.2399999999999,260.1333333333333,3.8600000000000003,715.4,74.93333333333334,554.8666666666667
2021-08-03,8,2021-08-03,15.92,9.633333333333333,73.53333333333333,1011.6599999999999,260.2,4.046666666666666,464.4,139.33333333333334,495.1333333333333
2021-08-04,8,2021-08-04,15.680000000000001,9.846666666666666,75.53333333333333,1009.6533333333333,256.3333333333333,4.493333333333334,412.46666666666664,148.0,460.4
2021-08-05,8,2021-08-05,15.759999999999998,12.34,76.8,1010.5999999999998,257.53333333333336,5.180000000000001,155.33333333333334,240.06666666666666,345.53333333333336
2021-08-06,8,2021-08-06,17.06,15.166666666666668,76.13333333333334,1009.4333333333333,242.26666666666668,3.5666666666666673,202.46666666666667,261.6666666666667,424.73333333333335
2021-08-07,8,2021-08-07,17.493333333333332,14.919999999999998,73.2,1007.0733333333334,238.33333333333334,3.8600000000000003,215.13333333333333,252.86666666666667,436.0
2021-08-08,8,2021-08-08,17.22857142857143,19.9,75.78571428571429,1006.5,232.5,4.614285714285714,333.7142857142857,192.0,475.5
2021-08-09,8,2021-08-09,16.914285714285715,18.95714285714286,74.42857142857143,1006.9142857142857,236.07142857142858,4.521428571428571,563.0714285714286,114.92857142857143,544.6428571428571
2021-08-10,8,2021-08-10,17.114285714285714,17.8,71.28571428571429,1007.7071428571428,246.0,3.471428571428571,535.2142857142857,122.85714285714286,537.1428571428571
2021-08-11,8,2021-08-11,17.557142857142857,23.478571428571428,72.21428571428571,1008.7071428571427,255.28571428571428,3.628571428571429,644.3571428571429,105.92857142857143,549.1428571428571
2021-08-12,8,2021-08-12,17.07857142857143,29.03571428571429,76.5,1009.5357142857144,254.21428571428572,4.249999999999999,349.35714285714283,216.14285714285714,475.14285714285717
2021-08-13,8,2021-08-13,16.892857142857142,27.664285714285718,78.07142857142857,1011.3142857142858,253.78571428571428,4.207142857142857,299.5,226.0,458.7857142857143
2021-08-14,8,2021-08-14,17.150000000000002,29.28571428571428,78.14285714285714,1012.2214285714286,244.85714285714286,4.007142857142858,251.21428571428572,218.07142857142858,428.5
2021-08-15,8,2021-08-15,17.22142857142857,29.242857142857137,76.92857142857143,1010.2357142857144,244.0,3.8857142857142857,167.85714285714286,251.57142857142858,394.57142857142856
2021-08-16,8,2021-08-16,17.200000000000003,25.492857142857144,75.71428571428571,1005.0714285714286,239.21428571428572,3.65,339.7142857142857,186.21428571428572,467.64285714285717
2021-08-17,8,2021-08-17,16.628571428571426,21.407142857142855,78.21428571428571,1003.4999999999999,243.07142857142858,5.014285714285714,362.7142857142857,191.35714285714286,426.7857142857143
2021-08-18,8,2021-08-18,16.95714285714286,13.214285714285714,68.0,1004.2928571428573,233.14285714285714,4.05,186.35714285714286,293.5,398.0
2021-08-19,8,2021-08-19,17.07142857142857,18.964285714285715,74.14285714285714,1007.3642857142858,243.28571428571428,4.257142857142858,131.78571428571428,288.07142857142856,398.64285714285717
2021-08-20,8,2021-08-20,16.592857142857138,22.071428571428566,76.21428571428571,1005.5642857142857,249.28571428571428,3.7285714285714286,0.5714285714285714,292.85714285714283,293.2857142857143
2021-08-21,8,2021-08-21,15.742857142857144,18.964285714285715,79.5,1003.7357142857143,235.78571428571428,4.671428571428572,22.714285714285715,252.21428571428572,270.14285714285717
2021-08-22,8,2021-08-22,16.042857142857144,14.364285714285716,73.21428571428571,1004.5571428571429,227.85714285714286,3.9285714285714275,257.2142857142857,205.0,419.7857142857143
2021-08-23,8,2021-08-23,16.11428571428571,13.435714285714287,73.21428571428571,1005.3500000000003,232.64285714285714,4.228571428571429,424.42857142857144,162.78571428571428,483.0
2021-08-24,8,2021-08-24,15.435714285714287,12.321428571428573,74.14285714285714,1007.6285714285715,236.71428571428572,4.328571428571429,345.92857142857144,171.78571428571428,456.7142857142857
2021-08-25,8,2021-08-25,15.142857142857148,12.849999999999998,73.5,1009.7499999999999,245.14285714285714,3.707142857142857,380.64285714285717,152.5,458.85714285714283
2021-08-26,8,2021-08-26,15.714285714285714,14.585714285714285,70.35714285714286,1009.3285714285714,242.85714285714286,2.6571428571428575,656.5714285714286,91.28571428571429,522.2857142857143
2021-08-27,8,2021-08-27,18.192857142857143,13.792857142857143,62.714285714285715,1004.1,262.2857142857143,2.7071428571428577,515.5,167.5,491.57142857142856
2021-08-28,8,2021-08-28,19.86428571428571,13.357142857142858,54.857142857142854,1001.4214285714285,251.64285714285714,2.6928571428571435,462.2142857142857,169.28571428571428,483.92857142857144
2021-08-29,8,2021-08-29,18.200000000000003,15.149999999999997,69.71428571428571,1003.5214285714286,259.0,3.1357142857142857,529.9285714285714,140.0,492.92857142857144
2021-08-30,8,2021-08-30,16.142857142857142,11.514285714285718,69.85714285714286,1002.7785714285716,244.71428571428572,3.107142857142857,438.42857142857144,140.78571428571428,468.35714285714283
2021-08-31,8,2021-08-31,15.114285714285716,9.542857142857143,73.57142857142857,1001.7071428571428,235.92857142857142,4.785714285714286,611.2142857142857,111.0,506.0
2021-09-01,9,2021-09-01,14.65,10.371428571428572,75.28571428571429,1004.2071428571427,238.28571428571428,5.328571428571427,578.0,118.42857142857143,496.2142857142857
2021-09-02,9,2021-09-02,15.185714285714289,12.37142857142857,72.42857142857143,1007.6285714285714,225.78571428571428,3.735714285714286,209.71428571428572,203.0,345.0
2021-09-03,9,2021-09-03,15.000000000000002,11.821428571428571,73.35714285714286,1008.9642857142857,247.07142857142858,3.214285714285714,400.0,147.21428571428572,443.7857142857143
2021-09-04,9,2021-09-04,15.207142857142856,10.549999999999999,71.92857142857143,1008.7928571428572,261.14285714285717,2.692857142857143,466.5,125.57142857142857,459.92857142857144
2021-09-05,9,2021-09-05,16.07857142857143,9.221428571428572,65.07142857142857,1008.7571428571429,258.2857142857143,2.685714285714286,590.6428571428571,101.71428571428571,493.7857142857143
2021-09-06,9,2021-09-06,17.15,12.735714285714284,63.285714285714285,1008.5000000000001,261.2857142857143,2.728571428571428,608.8571428571429,94.92857142857143,485.57142857142856
2021-09-07,9,2021-09-07,16.814285714285717,21.435714285714283,63.357142857142854,1008.4571428571428,255.78571428571428,3.1571428571428575,579.2857142857143,101.07142857142857,466.2142857142857
2021-09-08,9,2021-09-08,16.592857142857145,25.335714285714285,69.35714285714286,1007.1214285714284,247.28571428571428,3.2,533.4285714285714,113.57142857142857,454.7142857142857
2021-09-09,9,2021-09-09,15.82142857142857,26.58571428571429,72.57142857142857,1005.3642857142858,236.5,3.4499999999999997,372.5,170.14285714285714,408.2142857142857
2021-09-10,9,2021-09-10,15.0,22.43846153846154,82.38461538461539,1008.5923076923079,240.84615384615384,3.923076923076923,234.76923076923077,210.30769230769232,384.3076923076923
2021-09-11,9,2021-09-11,14.885714285714286,16.657142857142855,80.07142857142857,1011.0785714285715,242.35714285714286,3.621428571428571,595.0714285714286,90.5,460.64285714285717
2021-09-12,9,2021-09-12,16.057142857142857,13.842857142857143,72.57142857142857,1009.4071428571427,242.14285714285714,2.957142857142857,652.2857142857143,76.14285714285714,470.07142857142856
2021-09-13,9,2021-09-13,15.52142857142857,13.428571428571429,73.85714285714286,1007.2928571428571,245.14285714285714,3.2142857142857144,616.0,84.5,464.85714285714283
2021-09-14,9,2021-09-14,15.999999999999998,11.307142857142859,70.28571428571429,1006.3714285714286,243.28571428571428,3.214285714285715,599.2142857142857,99.64285714285714,455.64285714285717
2021-09-15,9,2021-09-15,15.292307692307693,11.323076923076922,74.15384615384616,1007.1846153846152,245.53846153846155,4.0538461538461545,349.15384615384613,172.30769230769232,415.6923076923077
2021-09-16,9,2021-09-16,14.26923076923077,15.561538461538463,77.15384615384616,1006.0230769230767,235.23076923076923,4.269230769230769,85.38461538461539,244.92307692307693,307.3076923076923
2021-09-17,9,2021-09-17,14.292307692307693,16.07692307692308,76.15384615384616,1007.7615384615385,225.69230769230768,3.969230769230769,379.61538461538464,156.76923076923077,419.0769230769231
2021-09-18,9,2021-09-18,14.615384615384617,21.815384615384616,82.61538461538461,1011.676923076923,222.76923076923077,4.084615384615384,246.69230769230768,214.53846153846155,363.0769230769231
2021-09-19,9,2021-09-19,15.3,22.93846153846154,81.23076923076923,1013.1307692307691,266.2307692307692,4.261538461538462,554.4615384615385,106.84615384615384,449.61538461538464
2021-09-20,9,2021-09-20,17.97692307692308,13.461538461538462,56.46153846153846,1009.7384615384615,180.46153846153845,2.8230769230769233,699.4615384615385,73.3076923076923,478.38461538461536
2021-09-21,9,2021-09-21,20.523076923076925,13.492307692307694,39.0,1010.9153846153847,209.69230769230768,2.5615384615384613,592.5384615384615,110.15384615384616,459.0769230769231
2021-09-22,9,2021-09-22,17.991666666666667,15.683333333333335,65.58333333333333,1013.15,256.3333333333333,2.7249999999999996,641.4166666666666,112.5,491.3333333333333
2021-09-23,9,2021-09-23,16.2,13.975000000000001,66.75,1008.8333333333334,264.8333333333333,2.4250000000000003,446.25,169.41666666666666,455.4166666666667
2021-09-24,9,2021-09-24,16.283333333333335,15.766666666666667,72.08333333333333,1007.275,256.0833333333333,3.0833333333333326,87.25,296.3333333333333,333.0
2021-09-25,9,2021-09-25,14.583333333333336,20.10833333333333,78.16666666666667,1009.3916666666665,254.08333333333334,3.4333333333333336,1.5833333333333333,256.4166666666667,257.1666666666667
2021-09-26,9,2021-09-26,14.049999999999999,17.6,79.5,1010.8916666666668,255.41666666666666,3.991666666666667,82.83333333333333,246.83333333333334,302.9166666666667
2021-09-27,9,2021-09-27,14.425000000000002,20.008333333333333,88.0,1011.9083333333332,242.33333333333334,3.233333333333334,329.5833333333333,212.58333333333334,385.9166666666667
2021-09-28,9,2021-09-28,15.008333333333333,14.68333333333333,68.58333333333333,1011.5666666666667,290.5833333333333,3.7000000000000006,584.75,93.66666666666667,455.8333333333333
2021-09-29,9,2021-09-29,15.024999999999999,12.741666666666667,63.916666666666664,1010.2999999999998,266.9166666666667,3.2750000000000004,691.8333333333334,78.08333333333333,473.0833333333333
2021-09-30,9,2021-09-30,17.6,13.083333333333334,51.166666666666664,1010.0583333333334,177.08333333333334,2.1500000000000004,703.9166666666666,86.25,467.0833333333333
2021-10-01,10,2021-10-01,18.841666666666665,13.799999999999999,48.25,1008.8083333333333,201.25,2.1166666666666667,679.0833333333334,91.5,459.0
2021-10-02,10,2021-10-02,19.191666666666666,14.341666666666667,52.916666666666664,1009.5333333333333,245.41666666666666,2.1416666666666666,648.5833333333334,100.16666666666667,452.0
2021-10-03,10,2021-10-03,19.874999999999996,12.441666666666668,51.0,1008.75,288.3333333333333,1.9000000000000001,579.5833333333334,118.83333333333333,442.0833333333333
2021-10-04,10,2021-10-04,20.041666666666668,12.799999999999999,48.333333333333336,1007.0083333333333,223.16666666666666,2.058333333333333,529.0833333333334,140.91666666666666,426.5
2021-10-05,10,2021-10-05,16.23333333333333,19.333333333333332,68.16666666666667,1008.4583333333334,249.0,3.525,373.5833333333333,163.91666666666666,382.3333333333333
2021-10-06,10,2021-10-06,14.716666666666667,20.208333333333332,75.75,1010.3916666666668,251.16666666666666,4.133333333333333,255.83333333333334,187.16666666666666,329.3333333333333
2021-10-07,10,2021-10-07,13.924999999999999,17.15,69.75,1010.3499999999999,256.9166666666667,4.541666666666667,306.6666666666667,174.16666666666666,364.6666666666667
2021-10-08,10,2021-10-08,13.625,11.399999999999999,67.66666666666667,1012.1749999999998,271.4166666666667,6.941666666666666,515.4166666666666,110.41666666666667,406.4166666666667
2021-10-09,10,2021-10-09,15.141666666666666,14.366666666666669,65.5,1015.5999999999999,163.5,3.7833333333333337,544.6666666666666,103.0,410.25
2021-10-10,10,2021-10-10,15.791666666666666,13.441666666666665,66.5,1013.4583333333334,242.91666666666666,2.6416666666666666,654.9166666666666,84.41666666666667,420.3333333333333
2021-10-11,10,2021-10-11,14.999999999999998,8.450000000000001,48.5,1010.0,310.0,6.166666666666667,664.6666666666666,80.58333333333333,424.1666666666667
2021-10-12,10,2021-10-12,15.241666666666665,6.533333333333334,32.833333333333336,1010.5500000000001,330.5833333333333,5.8500000000000005,695.5,73.58333333333333,426.3333333333333
2021-10-13,10,2021-10-13,13.024999999999999,19.208333333333336,72.33333333333333,1010.6,252.58333333333334,3.475,269.6666666666667,196.33333333333334,302.75
2021-10-14,10,2021-10-14,14.541666666666666,12.050000000000002,60.5,1012.8833333333333,172.83333333333334,2.566666666666667,655.9166666666666,73.83333333333333,408.6666666666667
2021-10-15,10,2021-10-15,17.025000000000002,9.950000000000001,42.666666666666664,1013.975,144.75,2.6666666666666674,656.1666666666666,79.41666666666667,404.4166666666667
2021-10-16,10,2021-10-16,18.791666666666664,9.350000000000001,37.416666666666664,1010.4833333333335,173.33333333333334,2.2166666666666663,643.25,80.25,400.75
2021-10-17,10,2021-10-17,16.125,13.475000000000001,63.5,1006.7916666666666,237.16666666666666,4.433333333333333,419.1666666666667,141.58333333333334,346.6666666666667
2021-10-18,10,2021-10-18,13.133333333333331,16.133333333333336,72.75,1009.9666666666667,267.8333333333333,5.1,493.5,101.5,362.4166666666667
2021-10-19,10,2021-10-19,13.408333333333331,13.033333333333331,65.75,1010.3666666666667,201.16666666666666,2.841666666666667,465.3333333333333,121.91666666666667,348.75
2021-10-20,10,2021-10-20,14.949999999999998,21.516666666666666,66.75,1011.4333333333334,169.75,3.375,25.833333333333332,138.58333333333334,144.83333333333334
2021-10-21,10,2021-10-21,16.533333333333335,35.125,87.0,1012.6749999999998,168.41666666666666,3.341666666666667,8.916666666666666,128.16666666666666,133.25
2021-10-22,10,2021-10-22,14.858333333333334,23.48333333333333,82.33333333333333,1011.0749999999999,222.0,3.641666666666667,213.33333333333334,162.33333333333334,277.6666666666667
2021-10-23,10,2021-10-23,14.341666666666669,23.825,79.66666666666667,1008.725,216.0,3.5583333333333336,189.16666666666666,159.83333333333334,251.5
2021-10-24,10,2021-10-24,15.391666666666666,38.05833333333333,87.33333333333333,999.4333333333334,187.25,11.666666666666666,0.0,63.666666666666664,63.666666666666664
2021-10-25,10,2021-10-25,14.391666666666667,20.908333333333335,76.5,1001.7416666666668,250.41666666666666,5.391666666666666,394.0833333333333,102.83333333333333,307.9166666666667
2021-10-26,10,2021-10-26,14.191666666666665,23.616666666666664,76.16666666666667,1014.6,206.41666666666666,3.141666666666667,199.75,174.16666666666666,258.8333333333333
2021-10-27,10,2021-10-27,15.799999999999999,29.941666666666663,76.5,1019.5666666666666,162.75,1.675,395.8333333333333,108.58333333333333,310.4166666666667
2021-10-28,10,2021-10-28,17.65833333333333,19.675,75.0,1015.3416666666666,153.25,2.5083333333333333,539.1666666666666,87.25,334.0833333333333
2021-10-29,10,2021-10-29,17.24166666666667,18.85,76.58333333333333,1009.75,297.25,1.825,529.3333333333334,90.83333333333333,327.25
2021-10-30,10,2021-10-30,15.216666666666663,18.85,87.0,1008.4916666666668,229.0,3.308333333333333,70.83333333333333,175.16666666666666,203.25
2021-10-31,10,2021-10-31,14.541666666666666,16.841666666666665,73.91666666666667,1009.8499999999999,199.08333333333334,2.6666666666666665,115.83333333333333,146.58333333333334,193.41666666666666
2021-11-01,11,2021-11-01,15.5,28.7,79.72727272727273,1011.0272727272725,176.8181818181818,5.263636363636364,48.54545454545455,106.18181818181819,119.27272727272727
2021-11-02,11,2021-11-02,15.681818181818182,25.063636363636363,84.18181818181819,1016.0272727272728,253.27272727272728,1.9727272727272727,129.0909090909091,164.0909090909091,227.0909090909091
2021-11-03,11,2021-11-03,16.458333333333332,19.991666666666667,79.0,1014.8250000000002,194.83333333333334,0.9500000000000002,496.6666666666667,85.33333333333333,307.5833333333333
2021-11-04,11,2021-11-04,16.233333333333334,16.8,76.91666666666667,1014.75,268.9166666666667,3.4250000000000003,402.9166666666667,108.5,278.5
2021-11-05,11,2021-11-05,14.566666666666668,9.775,68.58333333333333,1013.25,294.1666666666667,3.141666666666667,364.5833333333333,117.66666666666667,279.5
2021-11-06,11,2021-11-06,14.690909090909093,21.545454545454543,75.54545454545455,1014.0090909090909,296.8181818181818,3.3181818181818183,55.81818181818182,169.36363636363637,191.8181818181818
2021-11-07,11,2021-11-07,13.445454545454545,10.818181818181817,59.72727272727273,1015.9818181818181,318.27272727272725,3.5727272727272723,548.0,77.0909090909091,333.54545454545456
2021-11-08,11,2021-11-08,13.345454545454544,11.081818181818182,53.18181818181818,1012.5818181818183,148.8181818181818,2.2545454545454544,418.09090909090907,102.72727272727273,294.8181818181818
2021-11-09,11,2021-11-09,14.700000000000001,24.027272727272724,79.54545454545455,1013.9363636363637,178.0909090909091,4.245454545454545,6.090909090909091,111.18181818181819,113.45454545454545
2021-11-10,11,2021-11-10,15.045454545454549,21.227272727272723,75.36363636363636,1019.8363636363637,317.90909090909093,1.5909090909090913,502.09090909090907,82.72727272727273,308.90909090909093
2021-11-11,11,2021-11-11,15.745454545454544,17.509090909090908,68.81818181818181,1018.8454545454547,135.72727272727272,2.0454545454545454,597.7272727272727,68.0909090909091,320.1818181818182
2021-11-12,11,2021-11-12,16.327272727272728,13.481818181818182,73.72727272727273,1017.4272727272728,134.36363636363637,2.8363636363636364,602.5454545454545,69.36363636363636,319.72727272727275
2021-11-13,11,2021-11-13,16.563636363636363,13.709090909090907,66.18181818181819,1015.8818181818181,79.72727272727273,2.6272727272727274,585.0909090909091,68.81818181818181,314.27272727272725
2021-11-14,11,2021-11-14,16.072727272727274,14.418181818181814,59.18181818181818,1014.8181818181819,85.72727272727273,3.254545454545455,522.0,84.0,302.54545454545456
2021-11-15,11,2021-11-15,14.836363636363636,15.372727272727273,68.36363636363636,1013.8272727272728,131.36363636363637,2.045454545454546,69.0909090909091,163.1818181818182,183.72727272727272
2021-11-16,11,2021-11-16,14.719999999999999,13.569999999999999,76.7,1013.21,164.7,2.08,200.0,160.4,249.3
